state_name_en,population_number,reportDate,cases,recovered,deaths,countryCode,stateCode
Acre,829619,2020-05-21,2817,0,76,BR,BR-ACRE
Acre,829619,2020-05-22,3103,0,78,BR,BR-ACRE
Acre,829619,2020-05-23,3343,0,80,BR,BR-ACRE
Acre,829619,2020-05-24,3867,0,87,BR,BR-ACRE
Acre,829619,2020-05-25,4160,0,92,BR,BR-ACRE
Acre,829619,2020-05-26,4501,0,97,BR,BR-ACRE
Acre,829619,2020-05-27,4781,0,105,BR,BR-ACRE
Acre,829619,2020-05-28,5251,0,113,BR,BR-ACRE
Acre,829619,2020-05-29,5600,0,122,BR,BR-ACRE
Acre,829619,2020-05-30,5841,0,135,BR,BR-ACRE
Acre,829619,2020-05-31,6072,0,142,BR,BR-ACRE
Acre,829619,2020-06-01,6219,0,148,BR,BR-ACRE
Acre,829619,2020-06-02,6326,0,161,BR,BR-ACRE
Acre,829619,2020-06-03,6465,0,165,BR,BR-ACRE
Acre,829619,2020-06-04,6679,0,171,BR,BR-ACRE
Acre,829619,2020-06-05,7021,0,181,BR,BR-ACRE
Acre,829619,2020-06-06,7021,0,181,BR,BR-ACRE
Acre,829619,2020-06-07,7525,0,201,BR,BR-ACRE
Acre,829619,2020-06-08,7983,0,207,BR,BR-ACRE
Acre,829619,2020-06-09,8128,4113,211,BR,BR-ACRE
Acre,829619,2020-06-10,8457,4336,223,BR,BR-ACRE
Acre,829619,2020-06-11,8746,4336,237,BR,BR-ACRE
Acre,829619,2020-06-12,9091,4775,245,BR,BR-ACRE
Acre,829619,2020-06-13,9295,4775,254,BR,BR-ACRE
Acre,829619,2020-06-14,9534,5043,256,BR,BR-ACRE
Acre,829619,2020-06-15,9642,5108,259,BR,BR-ACRE
Acre,829619,2020-06-16,9771,5224,265,BR,BR-ACRE
Acre,829619,2020-06-17,10003,5383,271,BR,BR-ACRE
Acre,829619,2020-06-18,10339,5566,281,BR,BR-ACRE
Acre,829619,2020-06-19,10664,5566,287,BR,BR-ACRE
Acre,829619,2020-06-20,10987,5940,292,BR,BR-ACRE
Acre,829619,2020-06-21,11263,6089,297,BR,BR-ACRE
Acre,829619,2020-06-22,11381,6187,300,BR,BR-ACRE
Acre,829619,2020-06-23,11539,6270,305,BR,BR-ACRE
Acre,829619,2020-06-24,11810,6270,321,BR,BR-ACRE
Acre,829619,2020-06-25,12022,6270,326,BR,BR-ACRE
Acre,829619,2020-06-26,12304,6270,335,BR,BR-ACRE
Acre,829619,2020-06-27,12644,6270,343,BR,BR-ACRE
Acre,829619,2020-06-28,12913,6270,351,BR,BR-ACRE
Acre,829619,2020-06-29,13058,6270,353,BR,BR-ACRE
Acre,829619,2020-06-30,13146,6270,361,BR,BR-ACRE
Acre,829619,2020-07-01,13253,6270,365,BR,BR-ACRE
Acre,829619,2020-07-02,13715,7650,370,BR,BR-ACRE
Acre,829619,2020-07-03,14048,7650,378,BR,BR-ACRE
Acre,829619,2020-07-04,14112,7650,387,BR,BR-ACRE
Acre,829619,2020-07-05,14487,7650,391,BR,BR-ACRE
Acre,829619,2020-07-06,14622,8243,391,BR,BR-ACRE
Acre,829619,2020-07-07,14688,8243,394,BR,BR-ACRE
Acre,829619,2020-07-08,14941,8460,399,BR,BR-ACRE
Acre,829619,2020-07-09,15167,8604,404,BR,BR-ACRE
