state_name_en,population_number,reportDate,cases,recovered,deaths,countryCode,stateCode
Andaman and Nicobar Islands,417036,2020-06-11,34,33,0,IN,IN-ANDAMAN-AND-NICOBAR-ISLANDS
Andaman and Nicobar Islands,417036,2020-06-12,38,33,0,IN,IN-ANDAMAN-AND-NICOBAR-ISLANDS
Andhra Pradesh,53903393,2020-06-11,5269,2899,78,IN,IN-ANDHRA-PRADESH
Andhra Pradesh,53903393,2020-06-12,5429,3048,80,IN,IN-ANDHRA-PRADESH
Arunachal Pradesh,1570458,2020-06-11,57,2,0,IN,IN-ARUNACHAL-PRADESH
Arunachal Pradesh,1570458,2020-06-12,61,4,0,IN,IN-ARUNACHAL-PRADESH
Assam,35607039,2020-06-11,3092,1249,4,IN,IN-ASSAM
Assam,35607039,2020-06-12,3319,1432,6,IN,IN-ASSAM
Bihar,124799926,2020-06-11,5710,3071,33,IN,IN-BIHAR
Bihar,124799926,2020-06-12,5983,3266,36,IN,IN-BIHAR
Chandigarh,1158473,2020-06-11,327,286,5,IN,IN-CHANDIGARH
Chandigarh,1158473,2020-06-12,332,286,5,IN,IN-CHANDIGARH
Chhattisgarh,29436231,2020-06-11,1262,402,6,IN,IN-CHHATTISGARH
Chhattisgarh,29436231,2020-06-12,1398,447,6,IN,IN-CHHATTISGARH
Dadar Nagar Haveli,615724,2020-06-11,26,2,0,IN,IN-DADAR-NAGAR-HAVELI
Dadar Nagar Haveli,615724,2020-06-12,26,2,0,IN,IN-DADAR-NAGAR-HAVELI
Delhi,18710922,2020-06-11,32810,12245,984,IN,IN-DELHI
Delhi,18710922,2020-06-12,34687,12731,1085,IN,IN-DELHI
Goa,1586250,2020-06-11,387,67,0,IN,IN-GOA
Goa,1586250,2020-06-12,417,67,0,IN,IN-GOA
Gujarat,63872399,2020-06-11,21521,14735,1347,IN,IN-GUJARAT
Gujarat,63872399,2020-06-12,22032,15101,1385,IN,IN-GUJARAT
Haryana,28204692,2020-06-11,5579,2188,52,IN,IN-HARYANA
Haryana,28204692,2020-06-12,5968,2260,64,IN,IN-HARYANA
Himachal Pradesh,7451955,2020-06-11,451,254,6,IN,IN-HIMACHAL-PRADESH
Himachal Pradesh,7451955,2020-06-12,470,280,6,IN,IN-HIMACHAL-PRADESH
